nombre;fecha;puesto;pais;duracion;tiros1;tiros2;tiros3;puntos1;puntos2;puntos3
PUERTO RICOney Ogwumike;24/08/2001;PIVOT;GRAN BRETAÑA;31;6;11;0;4;14;0
PUERTO RICOney Ogwumike;28/08/2001;PIVOT;GRAN BRETAÑA;35;3;17;0;0;16;0
PUERTO RICOney Ogwumike;30/08/2001;PIVOT;GRAN BRETAÑA;18;12;3;0;8;4;0
PUERTO RICOney Ogwumike;04/09/2001;PIVOT;GRAN BRETAÑA;30;6;9;0;5;8;0
PUERTO RICOney Ogwumike;05/09/2001;PIVOT;GRAN BRETAÑA;32;6;10;0;6;14;0
PUERTO RICOney Ogwumike;09/09/2001;PIVOT;GRAN BRETAÑA;21;4;8;0;4;14;0
PUERTO RICOney Ogwumike;17/09/2001;PIVOT;GRAN BRETAÑA;29;6;9;0;4;8;0
PUERTO RICOney Ogwumike;19/09/2001;PIVOT;GRAN BRETAÑA;30;2;6;0;2;8;0
PUERTO RICOney Ogwumike;21/09/2001;PIVOT;GRAN BRETAÑA;35;7;14;0;6;16;0
PUERTO RICOney Ogwumike;02/12/2001;PIVOT;GRAN BRETAÑA;26;0;5;0;0;6;0
PUERTO RICOney Ogwumike;04/12/2001;PIVOT;GRAN BRETAÑA;32;2;14;0;2;8;0
PUERTO RICOney Ogwumike;06/12/2001;PIVOT;GRAN BRETAÑA;27;7;11;0;6;10;0
PUERTO RICOney Ogwumike;09/12/2001;PIVOT;GRAN BRETAÑA;32;3;17;0;1;18;0
PUERTO RICOney Ogwumike;11/12/2001;PIVOT;GRAN BRETAÑA;25;4;8;0;3;8;0
PUERTO RICOney Ogwumike;14/12/2001;PIVOT;GRAN BRETAÑA;32;0;14;0;0;18;0
PUERTO RICOney Ogwumike;16/12/2001;PIVOT;GRAN BRETAÑA;23;4;8;0;2;12;0
PUERTO RICOney Ogwumike;18/12/2001;PIVOT;GRAN BRETAÑA;27;0;12;0;0;14;0
PUERTO RICOney Ogwumike;24/12/2001;PIVOT;GRAN BRETAÑA;31;2;14;0;2;16;0
PUERTO RICOney Ogwumike;28/12/2001;PIVOT;GRAN BRETAÑA;28;1;10;0;1;10;0
PUERTO RICOney Ogwumike;30/12/2001;PIVOT;GRAN BRETAÑA;34;6;15;0;4;12;0
PUERTO RICOney Ogwumike;12/03/2002;PIVOT;GRAN BRETAÑA;33;2;13;0;2;22;0
PUERTO RICOney Ogwumike;14/03/2002;PIVOT;GRAN BRETAÑA;37;2;19;0;1;22;0
PUERTO RICOney Ogwumike;21/03/2002;PIVOT;GRAN BRETAÑA;27;3;9;0;1;8;0
PUERTO RICOney Ogwumike;26/03/2002;PIVOT;GRAN BRETAÑA;31;8;11;0;5;8;0
PUERTO RICOney Ogwumike;28/03/2002;PIVOT;GRAN BRETAÑA;22;1;13;0;0;14;0
Epiphany Prince;30/08/2001;PIVOT;PUERTO RICO;9;3;4;0;3;4;0
Epiphany Prince;02/09/2001;PIVOT;PUERTO RICO;29;2;13;3;2;14;6
Epiphany Prince;05/09/2001;PIVOT;PUERTO RICO;29;4;13;3;3;12;6
Epiphany Prince;10/09/2001;PIVOT;PUERTO RICO;38;11;17;6;11;16;9
Epiphany Prince;12/09/2001;PIVOT;PUERTO RICO;33;5;16;3;2;16;0
Epiphany Prince;14/09/2001;PIVOT;PUERTO RICO;35;8;18;4;8;16;0
Epiphany Prince;17/09/2001;PIVOT;PUERTO RICO;29;0;11;5;0;8;3
Epiphany Prince;19/09/2001;PIVOT;PUERTO RICO;37;7;17;7;7;18;15
Epiphany Prince;02/12/2001;PIVOT;PUERTO RICO;33;9;10;3;8;6;3
Epiphany Prince;03/12/2001;PIVOT;PUERTO RICO;24;0;11;8;0;8;9
Epiphany Prince;06/12/2001;PIVOT;PUERTO RICO;39;0;13;7;0;12;12
Epiphany Prince;10/12/2001;PIVOT;PUERTO RICO;38;7;12;7;7;6;3
Epiphany Prince;12/12/2001;PIVOT;PUERTO RICO;36;3;14;4;3;2;0
Epiphany Prince;14/12/2001;PIVOT;PUERTO RICO;19;5;5;0;4;2;0
Epiphany Prince;18/12/2001;PIVOT;PUERTO RICO;29;0;13;4;0;8;3
Epiphany Prince;23/12/2001;PIVOT;PUERTO RICO;39;4;12;5;4;8;3
Epiphany Prince;26/12/2001;PIVOT;PUERTO RICO;35;9;12;1;8;12;3
Epiphany Prince;28/12/2001;PIVOT;PUERTO RICO;37;3;21;4;2;12;0
Epiphany Prince;30/12/2001;PIVOT;PUERTO RICO;36;9;17;4;8;14;3
Epiphany Prince;01/01/2002;PIVOT;PUERTO RICO;33;10;6;1;9;2;0
Epiphany Prince;14/03/2002;PIVOT;PUERTO RICO;33;0;8;1;0;8;0
Epiphany Prince;16/03/2002;PIVOT;PUERTO RICO;35;13;11;4;12;8;0
Epiphany Prince;18/03/2002;PIVOT;PUERTO RICO;33;4;17;6;1;14;9
Epiphany Prince;21/03/2002;PIVOT;PUERTO RICO;35;4;11;3;3;8;6
Epiphany Prince;24/03/2002;PIVOT;PUERTO RICO;35;2;13;2;2;8;0
Epiphany Prince;27/03/2002;PIVOT;PUERTO RICO;32;7;6;3;6;4;3
Glory Johnson;01/06/2001;ALA;NUEVA ZELANDA;32;12;6;0;9;6;0
Glory Johnson;07/06/2001;ALA;NUEVA ZELANDA;35;4;7;0;3;8;0
Glory Johnson;12/06/2001;ALA;NUEVA ZELANDA;27;4;10;0;4;14;0
Glory Johnson;14/06/2001;ALA;NUEVA ZELANDA;28;4;7;0;3;4;0
Glory Johnson;24/08/2001;ALA;NUEVA ZELANDA;33;6;15;0;5;16;0
Glory Johnson;29/08/2001;ALA;NUEVA ZELANDA;30;4;11;0;2;14;0
Glory Johnson;02/09/2001;ALA;NUEVA ZELANDA;33;4;14;0;4;4;0
Glory Johnson;05/09/2001;ALA;NUEVA ZELANDA;33;6;12;1;5;6;0
Glory Johnson;07/09/2001;ALA;NUEVA ZELANDA;35;2;10;0;2;10;0
Glory Johnson;11/09/2001;ALA;NUEVA ZELANDA;31;6;12;0;4;18;0
Glory Johnson;12/09/2001;ALA;NUEVA ZELANDA;36;2;15;0;2;18;0
Glory Johnson;14/09/2001;ALA;NUEVA ZELANDA;40;7;14;0;6;16;0
Glory Johnson;17/09/2001;ALA;NUEVA ZELANDA;33;8;15;0;6;14;0
Glory Johnson;20/09/2001;ALA;NUEVA ZELANDA;41;4;13;0;3;4;0
Glory Johnson;21/09/2001;ALA;NUEVA ZELANDA;31;6;15;0;6;10;0
Glory Johnson;02/12/2001;ALA;NUEVA ZELANDA;31;3;12;0;1;12;0
Glory Johnson;04/12/2001;ALA;NUEVA ZELANDA;27;7;15;0;4;10;0
Glory Johnson;06/12/2001;ALA;NUEVA ZELANDA;34;4;11;0;3;10;0
Glory Johnson;09/12/2001;ALA;NUEVA ZELANDA;30;5;9;0;2;6;0
Glory Johnson;11/12/2001;ALA;NUEVA ZELANDA;34;3;15;1;3;14;0
Glory Johnson;13/12/2001;ALA;NUEVA ZELANDA;29;13;10;0;8;12;0
Glory Johnson;17/12/2001;ALA;NUEVA ZELANDA;32;4;14;0;2;14;0
Glory Johnson;18/12/2001;ALA;NUEVA ZELANDA;31;10;11;0;9;6;0
Glory Johnson;23/12/2001;ALA;NUEVA ZELANDA;32;0;15;0;0;10;0
Glory Johnson;26/12/2001;ALA;NUEVA ZELANDA;31;6;14;0;5;10;0
Glory Johnson;28/12/2001;ALA;NUEVA ZELANDA;37;8;10;0;5;10;0
Glory Johnson;30/12/2001;ALA;NUEVA ZELANDA;36;9;12;0;7;12;0
Glory Johnson;01/01/2002;ALA;NUEVA ZELANDA;36;4;12;0;4;10;0
Glory Johnson;13/03/2002;ALA;NUEVA ZELANDA;35;5;9;0;5;12;0
Glory Johnson;16/03/2002;ALA;NUEVA ZELANDA;36;2;13;0;2;16;0
Glory Johnson;19/03/2002;ALA;NUEVA ZELANDA;38;10;10;1;8;6;0
Glory Johnson;21/03/2002;ALA;NUEVA ZELANDA;31;6;11;0;3;12;0
Glory Johnson;26/03/2002;ALA;NUEVA ZELANDA;11;5;6;0;4;2;0
Candice Dupree;01/06/2001;ALA;MALTAIA;25;0;6;0;0;2;0
Candice Dupree;02/06/2001;ALA;MALTAIA;33;4;10;0;4;14;0
Candice Dupree;07/06/2001;ALA;MALTAIA;33;2;10;0;1;8;0
Candice Dupree;14/06/2001;ALA;MALTAIA;20;4;7;0;4;4;0
Candice Dupree;26/08/2001;ALA;MALTAIA;32;1;12;0;1;18;0
Candice Dupree;29/08/2001;ALA;MALTAIA;27;4;6;0;3;6;0
Candice Dupree;30/08/2001;ALA;MALTAIA;44;2;19;0;2;24;0
Candice Dupree;02/09/2001;ALA;MALTAIA;31;6;14;0;6;12;0
Candice Dupree;04/09/2001;ALA;MALTAIA;34;4;15;0;3;18;0
Candice Dupree;07/09/2001;ALA;MALTAIA;38;6;15;0;2;16;0
Candice Dupree;10/09/2001;ALA;MALTAIA;36;5;13;0;5;14;0
Candice Dupree;12/09/2001;ALA;MALTAIA;35;4;12;0;4;8;0
Candice Dupree;19/09/2001;ALA;MALTAIA;35;4;15;0;4;14;0
Candice Dupree;21/09/2001;ALA;MALTAIA;32;2;9;0;1;10;0
Candice Dupree;03/12/2001;ALA;MALTAIA;30;2;19;0;2;24;0
Candice Dupree;07/12/2001;ALA;MALTAIA;37;4;9;0;3;12;0
Candice Dupree;10/12/2001;ALA;MALTAIA;27;0;12;0;0;10;0
Candice Dupree;12/12/2001;ALA;MALTAIA;31;4;8;0;3;8;0
Candice Dupree;14/12/2001;ALA;MALTAIA;27;6;9;0;5;14;0
Candice Dupree;16/12/2001;ALA;MALTAIA;34;1;12;0;1;18;0
Candice Dupree;18/12/2001;ALA;MALTAIA;28;2;9;0;2;12;0
Candice Dupree;23/12/2001;ALA;MALTAIA;33;1;16;0;1;18;0
Candice Dupree;25/12/2001;ALA;MALTAIA;30;0;6;0;0;10;0
Candice Dupree;27/12/2001;ALA;MALTAIA;30;0;11;0;0;14;0
Candice Dupree;30/12/2001;ALA;MALTAIA;30;1;15;0;0;16;0
Candice Dupree;01/01/2002;ALA;MALTAIA;36;0;11;0;0;10;0
Candice Dupree;13/03/2002;ALA;MALTAIA;29;5;8;0;4;4;0
Candice Dupree;16/03/2002;ALA;MALTAIA;34;2;14;0;2;14;0
Candice Dupree;18/03/2002;ALA;MALTAIA;37;4;19;0;4;16;0
Candice Dupree;20/03/2002;ALA;MALTAIA;36;0;12;0;0;6;0
Candice Dupree;23/03/2002;ALA;MALTAIA;34;0;14;0;0;18;0
Candice Dupree;24/03/2002;ALA;MALTAIA;18;0;9;0;0;8;0
Candice Dupree;27/03/2002;ALA;MALTAIA;17;0;6;0;0;10;0
Candice Dupree;28/03/2002;ALA;MALTAIA;29;6;12;0;6;10;0
LMALTAsay Whalen;31/05/2001;BASE;AUSTRALIA;32;4;9;0;2;8;0
LMALTAsay Whalen;02/06/2001;BASE;AUSTRALIA;27;9;14;0;7;10;0
LMALTAsay Whalen;07/06/2001;BASE;AUSTRALIA;31;1;9;0;1;10;0
LMALTAsay Whalen;08/06/2001;BASE;AUSTRALIA;31;11;13;2;8;12;3
LMALTAsay Whalen;10/06/2001;BASE;AUSTRALIA;34;5;14;0;4;18;0
LMALTAsay Whalen;14/06/2001;BASE;AUSTRALIA;30;9;13;0;7;12;0
LMALTAsay Whalen;24/08/2001;BASE;AUSTRALIA;34;8;11;0;6;8;0
LMALTAsay Whalen;29/08/2001;BASE;AUSTRALIA;32;4;8;0;3;8;0
LMALTAsay Whalen;31/08/2001;BASE;AUSTRALIA;33;3;15;1;3;16;0
LMALTAsay Whalen;05/09/2001;BASE;AUSTRALIA;33;10;16;1;8;14;0
LMALTAsay Whalen;07/09/2001;BASE;AUSTRALIA;22;0;9;2;0;6;0
LMALTAsay Whalen;09/09/2001;BASE;AUSTRALIA;27;2;8;0;2;10;0
LMALTAsay Whalen;10/09/2001;BASE;AUSTRALIA;36;6;16;0;4;18;0
LMALTAsay Whalen;12/09/2001;BASE;AUSTRALIA;28;2;7;0;2;10;0
LMALTAsay Whalen;14/09/2001;BASE;AUSTRALIA;34;6;5;0;6;10;0
LMALTAsay Whalen;19/09/2001;BASE;AUSTRALIA;33;3;11;1;1;10;0
LMALTAsay Whalen;21/09/2001;BASE;AUSTRALIA;28;4;11;0;4;6;0
LMALTAsay Whalen;04/12/2001;BASE;AUSTRALIA;32;10;11;0;8;14;0
LMALTAsay Whalen;07/12/2001;BASE;AUSTRALIA;35;4;15;0;3;10;0
LMALTAsay Whalen;09/12/2001;BASE;AUSTRALIA;32;4;10;0;4;12;0
LMALTAsay Whalen;11/12/2001;BASE;AUSTRALIA;31;6;14;0;5;16;0
LMALTAsay Whalen;14/12/2001;BASE;AUSTRALIA;26;0;2;0;0;4;0
LMALTAsay Whalen;17/12/2001;BASE;AUSTRALIA;33;5;16;1;4;14;0
LMALTAsay Whalen;23/12/2001;BASE;AUSTRALIA;46;6;17;1;6;20;0
LMALTAsay Whalen;26/12/2001;BASE;AUSTRALIA;27;2;11;0;2;12;0
LMALTAsay Whalen;28/12/2001;BASE;AUSTRALIA;26;2;5;0;1;10;0
LMALTAsay Whalen;01/01/2002;BASE;AUSTRALIA;29;8;10;1;4;6;0
LMALTAsay Whalen;13/03/2002;BASE;AUSTRALIA;29;0;12;0;0;8;0
LMALTAsay Whalen;16/03/2002;BASE;AUSTRALIA;31;4;12;0;3;6;0
LMALTAsay Whalen;18/03/2002;BASE;AUSTRALIA;28;3;12;0;2;12;0
LMALTAsay Whalen;20/03/2002;BASE;AUSTRALIA;34;0;10;0;0;10;0
LMALTAsay Whalen;23/03/2002;BASE;AUSTRALIA;28;0;6;0;0;8;0
LMALTAsay Whalen;26/03/2002;BASE;AUSTRALIA;22;7;9;0;5;8;0
LMALTAsay Whalen;27/03/2002;BASE;AUSTRALIA;24;4;14;0;2;4;0
Erika de Souza;31/05/2001;PIVOT;USA;34;5;17;0;3;20;0
Erika de Souza;01/06/2001;PIVOT;USA;39;4;12;0;3;14;0
Erika de Souza;08/06/2001;PIVOT;USA;28;4;10;0;2;16;0
Erika de Souza;09/06/2001;PIVOT;USA;29;3;8;0;2;12;0
Erika de Souza;14/06/2001;PIVOT;USA;28;4;6;0;4;10;0
Erika de Souza;24/08/2001;PIVOT;USA;28;2;11;0;1;14;0
Erika de Souza;26/08/2001;PIVOT;USA;28;1;18;0;1;26;0
Erika de Souza;30/08/2001;PIVOT;USA;27;6;12;0;6;14;0
Erika de Souza;05/09/2001;PIVOT;USA;32;4;15;0;2;14;0
Erika de Souza;07/09/2001;PIVOT;USA;31;7;11;0;6;10;0
Erika de Souza;10/09/2001;PIVOT;USA;24;2;9;0;2;8;0
Erika de Souza;12/09/2001;PIVOT;USA;25;2;10;0;1;10;0
Erika de Souza;14/09/2001;PIVOT;USA;21;2;10;0;0;8;0
Erika de Souza;18/09/2001;PIVOT;USA;29;4;8;0;4;10;0
Erika de Souza;21/09/2001;PIVOT;USA;31;1;10;0;0;12;0
Erika de Souza;02/12/2001;PIVOT;USA;30;9;12;0;5;18;0
Erika de Souza;06/12/2001;PIVOT;USA;31;1;9;0;0;12;0
Erika de Souza;09/12/2001;PIVOT;USA;30;2;13;0;1;12;0
Erika de Souza;13/12/2001;PIVOT;USA;33;2;13;0;1;12;0
Erika de Souza;14/12/2001;PIVOT;USA;31;2;9;0;2;6;0
Erika de Souza;17/12/2001;PIVOT;USA;26;0;7;0;0;6;0
Erika de Souza;23/12/2001;PIVOT;USA;44;2;9;0;2;6;0
Erika de Souza;26/12/2001;PIVOT;USA;33;0;9;0;0;8;0
Erika de Souza;28/12/2001;PIVOT;USA;31;2;4;0;2;4;0
Erika de Souza;30/12/2001;PIVOT;USA;27;5;10;0;5;12;0
Erika de Souza;01/01/2002;PIVOT;USA;34;3;12;0;2;16;0
Erika de Souza;14/03/2002;PIVOT;USA;29;4;9;0;3;10;0
Erika de Souza;18/03/2002;PIVOT;USA;24;4;11;0;3;6;0
Erika de Souza;19/03/2002;PIVOT;USA;40;4;15;0;3;18;0
Erika de Souza;21/03/2002;PIVOT;USA;26;2;7;0;1;6;0
Erika de Souza;24/03/2002;PIVOT;USA;24;4;11;0;2;10;0
Erika de Souza;26/03/2002;PIVOT;USA;32;5;17;0;3;18;0
Erika de Souza;28/03/2002;PIVOT;USA;17;0;8;0;0;6;0
Cappie Pondexter;31/05/2001;PIVOT;SUDAFRICA;27;4;12;3;3;12;6
Cappie Pondexter;01/06/2001;PIVOT;SUDAFRICA;30;7;16;5;6;6;6
Cappie Pondexter;08/06/2001;PIVOT;SUDAFRICA;30;5;12;4;3;12;9
Cappie Pondexter;11/06/2001;PIVOT;SUDAFRICA;31;6;9;1;6;6;0
Cappie Pondexter;14/06/2001;PIVOT;SUDAFRICA;31;1;14;4;0;18;6
Cappie Pondexter;15/06/2001;PIVOT;SUDAFRICA;30;6;10;2;5;2;0
Cappie Pondexter;28/08/2001;PIVOT;SUDAFRICA;29;1;10;2;1;4;0
Cappie Pondexter;31/08/2001;PIVOT;SUDAFRICA;24;0;11;2;0;20;3
Cappie Pondexter;02/09/2001;PIVOT;SUDAFRICA;32;5;14;0;3;4;0
Cappie Pondexter;05/09/2001;PIVOT;SUDAFRICA;37;11;16;3;9;10;3
Cappie Pondexter;07/09/2001;PIVOT;SUDAFRICA;32;14;9;2;8;12;3
Cappie Pondexter;10/09/2001;PIVOT;SUDAFRICA;37;6;18;5;6;20;9
Cappie Pondexter;12/09/2001;PIVOT;SUDAFRICA;27;0;8;1;0;6;0
Cappie Pondexter;14/09/2001;PIVOT;SUDAFRICA;25;8;8;2;7;14;6
Cappie Pondexter;19/09/2001;PIVOT;SUDAFRICA;33;2;7;2;0;0;0
Cappie Pondexter;21/09/2001;PIVOT;SUDAFRICA;36;2;15;4;2;12;0
Cappie Pondexter;02/12/2001;PIVOT;SUDAFRICA;33;7;14;1;7;14;0
Cappie Pondexter;07/12/2001;PIVOT;SUDAFRICA;35;5;19;4;3;14;3
Cappie Pondexter;10/12/2001;PIVOT;SUDAFRICA;24;11;9;2;9;8;0
Cappie Pondexter;12/12/2001;PIVOT;SUDAFRICA;18;0;5;1;0;0;0
Cappie Pondexter;17/12/2001;PIVOT;SUDAFRICA;33;2;15;5;2;6;0
Cappie Pondexter;24/12/2001;PIVOT;SUDAFRICA;35;7;16;2;4;12;0
Cappie Pondexter;25/12/2001;PIVOT;SUDAFRICA;38;4;19;4;4;14;6
Cappie Pondexter;27/12/2001;PIVOT;SUDAFRICA;31;0;18;5;0;12;0
Cappie Pondexter;30/12/2001;PIVOT;SUDAFRICA;34;4;9;0;3;8;0
Cappie Pondexter;01/01/2002;PIVOT;SUDAFRICA;31;4;16;6;2;10;6
Cappie Pondexter;14/03/2002;PIVOT;SUDAFRICA;33;4;10;3;4;8;3
Cappie Pondexter;16/03/2002;PIVOT;SUDAFRICA;24;0;11;1;0;4;0
Cappie Pondexter;19/03/2002;PIVOT;SUDAFRICA;26;0;12;2;0;6;0
Cappie Pondexter;21/03/2002;PIVOT;SUDAFRICA;36;8;10;1;6;12;0
Cappie Pondexter;23/03/2002;PIVOT;SUDAFRICA;35;0;17;1;0;12;0
Cappie Pondexter;25/03/2002;PIVOT;SUDAFRICA;33;0;13;1;0;10;0
Cappie Pondexter;27/03/2002;PIVOT;SUDAFRICA;27;0;9;2;0;8;0
Cappie Pondexter;28/03/2002;PIVOT;SUDAFRICA;20;0;4;0;0;6;0
Camille Little;31/05/2001;ALA;FILIPINAS;23;2;6;1;1;6;3
Camille Little;01/06/2001;ALA;FILIPINAS;27;6;14;3;4;10;0
Camille Little;07/06/2001;ALA;FILIPINAS;28;7;5;1;6;2;0
Camille Little;08/06/2001;ALA;FILIPINAS;25;5;11;2;5;10;0
Camille Little;11/06/2001;ALA;FILIPINAS;34;7;8;0;7;4;0
Camille Little;14/06/2001;ALA;FILIPINAS;31;2;7;2;2;6;3
Camille Little;24/08/2001;ALA;FILIPINAS;33;0;5;0;0;2;0
Camille Little;26/08/2001;ALA;FILIPINAS;30;6;8;1;5;8;3
Camille Little;29/08/2001;ALA;FILIPINAS;30;2;9;4;1;8;9
Camille Little;02/09/2001;ALA;FILIPINAS;30;5;7;0;3;10;0
Camille Little;03/09/2001;ALA;FILIPINAS;27;8;8;3;8;8;3
Camille Little;05/09/2001;ALA;FILIPINAS;37;0;8;2;0;12;3
Camille Little;07/09/2001;ALA;FILIPINAS;33;2;7;2;1;8;0
Camille Little;11/09/2001;ALA;FILIPINAS;41;6;18;2;4;16;0
Camille Little;14/09/2001;ALA;FILIPINAS;38;14;17;3;12;10;0
Camille Little;16/09/2001;ALA;FILIPINAS;29;2;9;1;1;6;3
Camille Little;19/09/2001;ALA;FILIPINAS;35;8;15;4;7;22;6
Camille Little;21/09/2001;ALA;FILIPINAS;31;0;9;1;0;6;0
Camille Little;06/12/2001;ALA;FILIPINAS;34;8;12;5;5;10;9
Camille Little;10/12/2001;ALA;FILIPINAS;25;2;5;1;2;4;0
Camille Little;12/12/2001;ALA;FILIPINAS;31;2;11;2;2;8;0
Camille Little;14/12/2001;ALA;FILIPINAS;29;0;13;6;0;14;9
Camille Little;16/12/2001;ALA;FILIPINAS;28;4;14;2;2;12;0
Camille Little;23/12/2001;ALA;FILIPINAS;30;4;6;2;4;8;3
Camille Little;25/12/2001;ALA;FILIPINAS;40;4;19;8;3;16;9
Camille Little;27/12/2001;ALA;FILIPINAS;34;6;13;3;5;10;3
Camille Little;30/12/2001;ALA;FILIPINAS;34;5;9;2;5;8;0
Camille Little;01/01/2002;ALA;FILIPINAS;33;2;8;3;1;6;3
Camille Little;14/03/2002;ALA;FILIPINAS;34;2;10;4;2;12;3
Camille Little;18/03/2002;ALA;FILIPINAS;34;4;13;4;3;16;6
Camille Little;21/03/2002;ALA;FILIPINAS;36;6;11;2;3;12;3
Camille Little;26/03/2002;ALA;FILIPINAS;4;0;0;0;0;0;0
Camille Little;28/03/2002;ALA;FILIPINAS;29;2;11;4;2;2;0
Tiffany Hayes;31/05/2001;ALA;USA;24;5;1;0;3;2;0
Tiffany Hayes;01/06/2001;ALA;USA;13;2;1;0;2;0;0
Tiffany Hayes;08/06/2001;ALA;USA;18;2;8;5;1;8;9
Tiffany Hayes;09/06/2001;ALA;USA;27;0;2;0;0;0;0
Tiffany Hayes;14/06/2001;ALA;USA;32;7;9;2;6;12;6
Tiffany Hayes;24/08/2001;ALA;USA;26;5;13;2;4;12;3
Tiffany Hayes;26/08/2001;ALA;USA;16;1;5;3;1;4;3
Tiffany Hayes;30/08/2001;ALA;USA;27;2;9;4;2;6;9
Tiffany Hayes;05/09/2001;ALA;USA;34;2;8;4;2;10;9
Tiffany Hayes;07/09/2001;ALA;USA;28;3;11;4;1;12;3
Tiffany Hayes;10/09/2001;ALA;USA;28;2;8;2;2;8;3
Tiffany Hayes;12/09/2001;ALA;USA;32;7;5;3;6;8;6
Tiffany Hayes;14/09/2001;ALA;USA;33;8;9;4;3;4;0
Tiffany Hayes;18/09/2001;ALA;USA;30;3;10;4;2;12;3
Tiffany Hayes;21/09/2001;ALA;USA;33;1;9;3;1;12;3
Tiffany Hayes;02/12/2001;ALA;USA;34;2;7;4;2;2;0
Tiffany Hayes;06/12/2001;ALA;USA;32;7;15;6;4;12;0
Tiffany Hayes;09/12/2001;ALA;USA;26;4;9;2;2;14;3
Tiffany Hayes;13/12/2001;ALA;USA;26;6;11;2;5;14;6
Tiffany Hayes;14/12/2001;ALA;USA;37;6;13;8;5;10;6
Tiffany Hayes;17/12/2001;ALA;USA;34;2;11;3;2;8;3
Tiffany Hayes;23/12/2001;ALA;USA;46;9;13;5;8;12;6
Tiffany Hayes;26/12/2001;ALA;USA;27;9;7;4;8;6;3
Tiffany Hayes;28/12/2001;ALA;USA;34;4;12;5;3;8;3
Tiffany Hayes;30/12/2001;ALA;USA;36;9;13;4;6;16;3
Tiffany Hayes;01/01/2002;ALA;USA;37;8;12;4;6;18;9
Tiffany Hayes;14/03/2002;ALA;USA;26;1;9;1;1;6;0
Tiffany Hayes;16/03/2002;ALA;USA;30;7;14;5;6;6;0
Tiffany Hayes;18/03/2002;ALA;USA;38;2;12;7;2;10;12
Tiffany Hayes;19/03/2002;ALA;USA;26;4;11;5;4;6;3
Tiffany Hayes;21/03/2002;ALA;USA;26;6;10;3;4;8;0
Tiffany Hayes;24/03/2002;ALA;USA;23;8;9;2;6;12;3
Tiffany Hayes;26/03/2002;ALA;USA;20;0;11;2;0;6;3
Tiffany Hayes;28/03/2002;ALA;USA;8;2;1;0;1;2;0
Katie DougCANADA;31/05/2001;BASE;GRAN BRETAÑA;32;4;7;3;3;2;0
Katie DougCANADA;02/06/2001;BASE;GRAN BRETAÑA;39;2;11;5;2;12;6
Katie DougCANADA;05/06/2001;BASE;GRAN BRETAÑA;38;9;6;3;9;4;3
Katie DougCANADA;07/06/2001;BASE;GRAN BRETAÑA;34;4;11;4;1;6;0
Katie DougCANADA;13/06/2001;BASE;GRAN BRETAÑA;34;7;7;4;6;4;3
Katie DougCANADA;14/06/2001;BASE;GRAN BRETAÑA;22;2;7;3;2;0;0
Katie DougCANADA;24/08/2001;BASE;GRAN BRETAÑA;29;3;6;5;3;4;3
Katie DougCANADA;28/08/2001;BASE;GRAN BRETAÑA;31;0;14;7;0;8;9
Katie DougCANADA;30/08/2001;BASE;GRAN BRETAÑA;32;7;11;3;7;8;0
Katie DougCANADA;04/09/2001;BASE;GRAN BRETAÑA;31;4;7;5;4;8;12
Katie DougCANADA;05/09/2001;BASE;GRAN BRETAÑA;37;0;14;9;0;10;12
Katie DougCANADA;07/09/2001;BASE;GRAN BRETAÑA;33;3;15;4;2;12;0
Katie DougCANADA;09/09/2001;BASE;GRAN BRETAÑA;30;11;7;4;10;6;6
Katie DougCANADA;17/09/2001;BASE;GRAN BRETAÑA;30;1;14;8;1;14;12
Katie DougCANADA;19/09/2001;BASE;GRAN BRETAÑA;32;0;15;4;0;16;6
Katie DougCANADA;21/09/2001;BASE;GRAN BRETAÑA;33;0;12;9;0;2;3
Katie DougCANADA;02/12/2001;BASE;GRAN BRETAÑA;34;7;14;4;4;20;3
Katie DougCANADA;04/12/2001;BASE;GRAN BRETAÑA;34;4;15;8;4;12;15
Katie DougCANADA;06/12/2001;BASE;GRAN BRETAÑA;35;2;16;8;2;12;12
Katie DougCANADA;09/12/2001;BASE;GRAN BRETAÑA;31;2;13;5;1;12;9
Katie DougCANADA;11/12/2001;BASE;GRAN BRETAÑA;35;4;10;6;4;10;9
Katie DougCANADA;14/12/2001;BASE;GRAN BRETAÑA;27;2;9;4;2;4;6
Katie DougCANADA;16/12/2001;BASE;GRAN BRETAÑA;30;0;8;3;0;4;3
Katie DougCANADA;18/12/2001;BASE;GRAN BRETAÑA;32;2;18;11;2;16;15
Katie DougCANADA;24/12/2001;BASE;GRAN BRETAÑA;34;0;10;7;0;6;6
Katie DougCANADA;28/12/2001;BASE;GRAN BRETAÑA;34;1;16;6;1;8;3
Katie DougCANADA;30/12/2001;BASE;GRAN BRETAÑA;30;0;13;6;0;8;6
Katie DougCANADA;12/03/2002;BASE;GRAN BRETAÑA;30;5;10;4;3;4;0
Katie DougCANADA;14/03/2002;BASE;GRAN BRETAÑA;32;2;16;8;2;10;9
Katie DougCANADA;16/03/2002;BASE;GRAN BRETAÑA;33;3;16;7;2;8;3
Katie DougCANADA;19/03/2002;BASE;GRAN BRETAÑA;34;12;13;5;10;12;12
Katie DougCANADA;21/03/2002;BASE;GRAN BRETAÑA;39;2;12;6;2;6;6
Kayla McBride;31/05/2001;PIVOT;PAKISTÁN;22;4;6;3;3;2;3
Kayla McBride;01/06/2001;PIVOT;PAKISTÁN;24;6;9;4;6;4;3
